Date,DayOfWeek,IsHoliday,Gender,ETU_Admissions,ETU_Discharges,ETU_BedCapacity,ETU_OccupiedBeds,Weather,SpecialEvent,PublicTransportStatus,OutbreakAlert,Shift_ID
2016-02-23,Tuesday,No,Female,2,0,7,3,Sunny,None,Normal,None,Morning
2016-02-23,Tuesday,No,Male,2,4,7,4,Sunny,None,Normal,None,Morning
2016-02-23,Tuesday,No,Female,2,1,7,3,Sunny,None,Normal,None,Night
2016-02-23,Tuesday,No,Male,3,3,7,4,Sunny,None,Normal,None,Night
2016-02-24,Wednesday,No,Female,1,2,7,2,Sunny,None,Normal,None,Evening
2016-02-24,Wednesday,No,Male,2,1,7,3,Sunny,None,Normal,None,Evening
2016-02-24,Wednesday,No,Female,0,1,7,1,Sunny,None,Normal,None,Morning
2016-02-24,Wednesday,No,Male,0,2,7,5,Sunny,None,Normal,None,Morning
2016-02-24,Wednesday,No,Female,0,2,7,4,Sunny,None,Normal,None,Night
2016-02-24,Wednesday,No,Male,1,5,7,4,Sunny,None,Normal,None,Night
2016-02-25,Thursday,No,Female,1,1,7,4,Cloudy,None,Normal,None,Evening
2016-02-25,Thursday,No,Male,0,1,7,4,Cloudy,None,Normal,None,Evening
2016-02-25,Thursday,No,Female,1,1,7,7,Cloudy,None,Normal,None,Morning
2016-02-25,Thursday,No,Male,1,4,7,3,Cloudy,None,Normal,None,Morning
2016-02-25,Thursday,No,Female,2,0,7,3,Cloudy,None,Normal,None,Night
2016-02-25,Thursday,No,Male,4,1,7,5,Cloudy,None,Normal,None,Night
2016-02-26,Friday,No,Female,0,0,7,1,Sunny,None,Normal,None,Evening
2016-02-26,Friday,No,Male,0,2,7,4,Sunny,None,Normal,None,Evening
2016-02-26,Friday,No,Female,0,0,7,0,Sunny,None,Normal,None,Morning
2016-02-26,Friday,No,Male,0,3,7,2,Sunny,None,Normal,None,Morning
2016-02-26,Friday,No,Female,1,0,7,4,Sunny,None,Normal,None,Night
2016-02-26,Friday,No,Male,4,0,7,5,Sunny,None,Normal,None,Night
2016-02-27,Saturday,No,Female,4,0,7,4,Sunny,None,Normal,None,Evening
2016-02-27,Saturday,No,Male,3,6,7,4,Sunny,None,Normal,None,Evening
2016-02-27,Saturday,No,Female,2,2,7,4,Sunny,None,Normal,None,Morning
2016-02-27,Saturday,No,Male,2,0,7,4,Sunny,None,Normal,None,Morning
2016-02-27,Saturday,No,Female,1,2,7,2,Sunny,None,Normal,None,Night
2016-02-27,Saturday,No,Male,0,1,7,3,Sunny,None,Normal,None,Night
2016-02-28,Sunday,No,Female,1,4,7,4,Cloudy,None,Normal,None,Evening
2016-02-28,Sunday,No,Male,1,1,7,1,Cloudy,None,Normal,None,Evening
2016-02-28,Sunday,No,Female,3,2,7,3,Cloudy,None,Normal,None,Morning
2016-02-28,Sunday,No,Male,2,3,7,4,Cloudy,None,Normal,None,Morning
2016-02-28,Sunday,No,Female,2,2,7,3,Cloudy,None,Normal,None,Night
2016-02-28,Sunday,No,Male,2,2,7,4,Cloudy,None,Normal,None,Night
2016-02-29,Monday,No,Female,2,1,7,1,Cloudy,None,Normal,None,Evening
2016-02-29,Monday,No,Male,5,1,7,5,Cloudy,None,Normal,None,Evening
2016-02-29,Monday,No,Female,0,6,7,4,Cloudy,None,Normal,None,Morning
2016-02-29,Monday,No,Male,0,1,7,4,Cloudy,None,Normal,None,Morning
2016-02-29,Monday,No,Female,1,1,7,2,Cloudy,None,Normal,None,Night
2016-02-29,Monday,No,Male,1,2,7,3,Cloudy,None,Normal,None,Night
2016-03-01,Tuesday,No,Female,2,3,7,4,Sunny,None,Normal,None,Evening
2016-03-01,Tuesday,No,Male,1,2,7,4,Sunny,None,Normal,None,Evening
2016-03-01,Tuesday,No,Female,1,0,7,5,Sunny,None,Normal,None,Morning
2016-03-01,Tuesday,No,Male,0,1,7,3,Sunny,None,Normal,None,Morning
2016-03-01,Tuesday,No,Female,1,1,7,2,Sunny,None,Normal,None,Night
2016-03-01,Tuesday,No,Male,3,2,7,5,Sunny,None,Normal,None,Night
2016-03-02,Wednesday,No,Female,2,0,7,3,Cloudy,None,Normal,None,Evening
2016-03-02,Wednesday,No,Male,0,0,7,5,Cloudy,None,Normal,None,Evening
2016-03-02,Wednesday,No,Female,1,3,7,5,Cloudy,None,Normal,None,Morning
2016-03-02,Wednesday,No,Male,0,1,7,3,Cloudy,None,Normal,None,Morning
2016-03-02,Wednesday,No,Female,0,0,7,3,Cloudy,None,Normal,None,Night
2016-03-02,Wednesday,No,Male,1,2,7,4,Cloudy,None,Normal,None,Night
2016-03-03,Thursday,No,Female,2,2,7,4,Cloudy,None,Normal,None,Evening
2016-03-03,Thursday,No,Male,3,1,7,4,Cloudy,None,Normal,None,Evening
2016-03-03,Thursday,No,Female,0,2,7,2,Cloudy,None,Normal,None,Morning
2016-03-03,Thursday,No,Male,3,2,7,2,Cloudy,None,Normal,None,Morning
2016-03-03,Thursday,No,Female,2,3,7,5,Cloudy,None,Normal,None,Night
2016-03-03,Thursday,No,Male,1,1,7,5,Cloudy,None,Normal,None,Night
2016-03-04,Friday,No,Female,2,3,7,5,Sunny,None,Normal,None,Evening
2016-03-04,Friday,No,Male,3,3,7,3,Sunny,None,Normal,None,Evening
2016-03-04,Friday,No,Female,3,2,7,2,Sunny,None,Normal,None,Morning
2016-03-04,Friday,No,Male,4,3,7,1,Sunny,None,Normal,None,Morning
2016-03-04,Friday,No,Female,1,3,7,3,Sunny,None,Normal,None,Night
2016-03-04,Friday,No,Male,2,3,7,3,Sunny,None,Normal,None,Night
2016-03-05,Saturday,No,Female,0,4,7,2,Sunny,None,Normal,None,Evening
2016-03-05,Saturday,No,Male,2,2,7,3,Sunny,None,Normal,None,Evening
2016-03-05,Saturday,No,Female,1,0,7,4,Sunny,None,Normal,None,Morning
2016-03-05,Saturday,No,Male,6,1,7,3,Sunny,None,Normal,None,Morning
2016-03-05,Saturday,No,Female,1,2,7,2,Sunny,None,Normal,None,Night
2016-03-05,Saturday,No,Male,3,4,7,3,Sunny,None,Normal,None,Night
2016-03-06,Sunday,No,Female,5,0,7,2,Sunny,None,Normal,None,Evening
2016-03-06,Sunday,No,Male,1,5,7,3,Sunny,None,Normal,None,Evening
2016-03-06,Sunday,No,Female,1,1,7,3,Sunny,None,Normal,None,Morning
2016-03-06,Sunday,No,Male,4,0,7,3,Sunny,None,Normal,None,Morning
2016-03-06,Sunday,No,Female,4,2,7,4,Sunny,None,Normal,None,Night
2016-03-06,Sunday,No,Male,3,2,7,2,Sunny,None,Normal,None,Night
2016-03-07,Monday,Yes,Female,1,0,7,4,Sunny,Mahasivarathri Day,Normal,None,Evening
2016-03-07,Monday,Yes,Male,0,1,7,1,Sunny,Mahasivarathri Day,Normal,None,Evening
2016-03-07,Monday,Yes,Female,0,2,7,0,Sunny,Mahasivarathri Day,Normal,None,Morning
2016-03-07,Monday,Yes,Male,2,4,7,3,Sunny,Mahasivarathri Day,Normal,None,Morning
2016-03-07,Monday,Yes,Female,0,1,7,1,Sunny,Mahasivarathri Day,Normal,None,Night
2016-03-07,Monday,Yes,Male,0,2,7,1,Sunny,Mahasivarathri Day,Normal,None,Night
2016-03-08,Tuesday,No,Female,3,4,7,3,Sunny,None,Normal,None,Evening
2016-03-08,Tuesday,No,Male,2,2,7,6,Sunny,None,Normal,None,Evening
2016-03-08,Tuesday,No,Female,0,3,7,2,Sunny,None,Normal,None,Morning
2016-03-08,Tuesday,No,Male,3,2,7,4,Sunny,None,Normal,None,Morning
2016-03-08,Tuesday,No,Female,3,3,7,3,Sunny,None,Normal,None,Night
2016-03-08,Tuesday,No,Male,1,1,7,4,Sunny,None,Normal,None,Night
2016-03-09,Wednesday,No,Female,2,3,7,3,Sunny,None,Normal,MeaslesAlert,Evening
2016-03-09,Wednesday,No,Male,0,1,7,2,Sunny,None,Normal,MeaslesAlert,Evening
2016-03-09,Wednesday,No,Female,1,1,7,3,Sunny,None,Normal,MeaslesAlert,Morning
2016-03-09,Wednesday,No,Male,2,2,7,3,Sunny,None,Normal,MeaslesAlert,Morning
2016-03-09,Wednesday,No,Female,2,0,7,2,Sunny,None,Normal,MeaslesAlert,Night
2016-03-09,Wednesday,No,Male,5,4,7,2,Sunny,None,Normal,MeaslesAlert,Night
2016-03-10,Thursday,No,Female,2,2,7,3,Cloudy,None,Normal,MeaslesAlert,Evening
2016-03-10,Thursday,No,Male,0,0,7,6,Cloudy,None,Normal,MeaslesAlert,Evening
2016-03-10,Thursday,No,Female,2,2,7,4,Cloudy,None,Normal,MeaslesAlert,Morning
2016-03-10,Thursday,No,Male,2,1,7,4,Cloudy,None,Normal,MeaslesAlert,Morning
2016-03-10,Thursday,No,Female,0,5,7,4,Cloudy,None,Normal,MeaslesAlert,Night
2016-03-10,Thursday,No,Male,5,1,7,5,Cloudy,None,Normal,MeaslesAlert,Night
2016-03-11,Friday,No,Female,1,0,7,4,Sunny,None,Normal,None,Evening
2016-03-11,Friday,No,Male,0,3,7,5,Sunny,None,Normal,None,Evening
2016-03-11,Friday,No,Female,2,0,7,2,Sunny,None,Normal,None,Morning
2016-03-11,Friday,No,Male,1,3,7,6,Sunny,None,Normal,None,Morning
2016-03-11,Friday,No,Female,2,6,7,2,Sunny,None,Normal,None,Night
2016-03-11,Friday,No,Male,0,0,7,5,Sunny,None,Normal,None,Night
2016-03-12,Saturday,No,Female,0,0,7,3,Cloudy,None,Normal,None,Evening
2016-03-12,Saturday,No,Male,6,2,7,5,Cloudy,None,Normal,None,Evening
2016-03-12,Saturday,No,Female,2,1,7,4,Cloudy,None,Normal,None,Morning
2016-03-12,Saturday,No,Male,2,0,7,3,Cloudy,None,Normal,None,Morning
2016-03-12,Saturday,No,Female,1,2,7,4,Cloudy,None,Normal,None,Night
2016-03-12,Saturday,No,Male,2,2,7,3,Cloudy,None,Normal,None,Night
2016-03-13,Sunday,No,Female,2,4,7,4,Sunny,None,Normal,None,Evening
2016-03-13,Sunday,No,Male,3,2,7,4,Sunny,None,Normal,None,Evening
2016-03-13,Sunday,No,Female,3,1,7,3,Sunny,None,Normal,None,Morning
2016-03-13,Sunday,No,Male,2,0,7,2,Sunny,None,Normal,None,Morning
2016-03-13,Sunday,No,Female,4,0,7,5,Sunny,None,Normal,None,Night
2016-03-13,Sunday,No,Male,1,0,7,2,Sunny,None,Normal,None,Night
2016-03-14,Monday,No,Female,1,1,7,3,Cloudy,None,Normal,None,Evening
2016-03-14,Monday,No,Male,0,3,7,3,Cloudy,None,Normal,None,Evening
2016-03-14,Monday,No,Female,2,1,7,3,Cloudy,None,Normal,None,Morning
2016-03-14,Monday,No,Male,1,2,7,4,Cloudy,None,Normal,None,Morning
2016-03-14,Monday,No,Female,0,3,7,3,Cloudy,None,Normal,None,Night
2016-03-14,Monday,No,Male,2,3,7,6,Cloudy,None,Normal,None,Night
2016-03-15,Tuesday,No,Female,1,3,7,4,Cloudy,None,Normal,None,Evening
2016-03-15,Tuesday,No,Male,0,3,7,3,Cloudy,None,Normal,None,Evening
2016-03-15,Tuesday,No,Female,1,0,7,3,Cloudy,None,Normal,None,Morning
2016-03-15,Tuesday,No,Male,4,3,7,5,Cloudy,None,Normal,None,Morning
2016-03-15,Tuesday,No,Female,2,1,7,5,Cloudy,None,Normal,None,Night
2016-03-15,Tuesday,No,Male,3,2,7,6,Cloudy,None,Normal,None,Night
2016-03-16,Wednesday,No,Female,2,1,7,3,Sunny,None,Normal,None,Evening
2016-03-16,Wednesday,No,Male,2,0,7,3,Sunny,None,Normal,None,Evening
2016-03-16,Wednesday,No,Female,1,1,7,5,Sunny,None,Normal,None,Morning
2016-03-16,Wednesday,No,Male,2,1,7,4,Sunny,None,Normal,None,Morning
2016-03-16,Wednesday,No,Female,2,1,7,3,Sunny,None,Normal,None,Night
2016-03-16,Wednesday,No,Male,3,4,7,1,Sunny,None,Normal,None,Night
2016-03-17,Thursday,No,Female,3,0,7,4,Sunny,None,Normal,None,Evening
2016-03-17,Thursday,No,Male,3,1,7,2,Sunny,None,Normal,None,Evening
2016-03-17,Thursday,No,Female,0,3,7,1,Sunny,None,Normal,None,Morning
2016-03-17,Thursday,No,Male,2,1,7,3,Sunny,None,Normal,None,Morning
2016-03-17,Thursday,No,Female,0,1,7,2,Sunny,None,Normal,None,Night
2016-03-17,Thursday,No,Male,4,2,7,6,Sunny,None,Normal,None,Night
2016-03-18,Friday,No,Female,1,3,7,3,Sunny,None,Normal,None,Evening
2016-03-18,Friday,No,Male,1,1,7,6,Sunny,None,Normal,None,Evening
2016-03-18,Friday,No,Female,0,1,7,2,Sunny,None,Normal,None,Morning
2016-03-18,Friday,No,Male,3,2,7,3,Sunny,None,Normal,None,Morning
2016-03-18,Friday,No,Female,1,2,7,2,Sunny,None,Normal,None,Night
2016-03-18,Friday,No,Male,1,5,7,6,Sunny,None,Normal,None,Night
2016-03-19,Saturday,No,Female,2,0,7,5,Rainy,None,Reduced,None,Evening
2016-03-19,Saturday,No,Male,1,3,7,3,Rainy,None,Reduced,None,Evening
2016-03-19,Saturday,No,Female,0,1,7,2,Rainy,None,Reduced,None,Morning
2016-03-19,Saturday,No,Male,2,3,7,3,Rainy,None,Reduced,None,Morning
2016-03-19,Saturday,No,Female,1,0,7,2,Rainy,None,Reduced,None,Night
2016-03-19,Saturday,No,Male,3,0,7,2,Rainy,None,Reduced,None,Night
2016-03-20,Sunday,No,Female,2,3,7,4,Sunny,None,Normal,None,Evening
2016-03-20,Sunday,No,Male,0,3,7,2,Sunny,None,Normal,None,Evening
2016-03-20,Sunday,No,Female,3,0,7,2,Sunny,None,Normal,None,Morning
2016-03-20,Sunday,No,Male,2,1,7,2,Sunny,None,Normal,None,Morning
2016-03-20,Sunday,No,Female,0,0,7,4,Sunny,None,Normal,None,Night
2016-03-20,Sunday,No,Male,1,0,7,1,Sunny,None,Normal,None,Night
2016-03-21,Monday,No,Female,0,1,7,3,Cloudy,None,Normal,None,Evening
2016-03-21,Monday,No,Male,0,2,7,2,Cloudy,None,Normal,None,Evening
2016-03-21,Monday,No,Female,3,1,7,2,Cloudy,None,Normal,None,Morning
2016-03-21,Monday,No,Male,1,2,7,2,Cloudy,None,Normal,None,Morning
2016-03-21,Monday,No,Female,1,1,7,3,Cloudy,None,Normal,None,Night
2016-03-21,Monday,No,Male,2,1,7,2,Cloudy,None,Normal,None,Night
2016-03-22,Tuesday,Yes,Female,2,2,7,5,Sunny,Medin Full Moon Poya Day,Normal,None,Evening
2016-03-22,Tuesday,Yes,Male,4,1,7,7,Sunny,Medin Full Moon Poya Day,Normal,None,Evening
2016-03-22,Tuesday,Yes,Female,1,1,7,4,Sunny,Medin Full Moon Poya Day,Normal,None,Morning
2016-03-22,Tuesday,Yes,Male,5,1,7,2,Sunny,Medin Full Moon Poya Day,Normal,None,Morning
2016-03-22,Tuesday,Yes,Female,1,3,7,5,Sunny,Medin Full Moon Poya Day,Normal,None,Night
2016-03-22,Tuesday,Yes,Male,0,3,7,4,Sunny,Medin Full Moon Poya Day,Normal,None,Night
2016-03-23,Wednesday,No,Female,4,3,7,3,Sunny,None,Normal,None,Evening
2016-03-23,Wednesday,No,Male,2,1,7,5,Sunny,None,Normal,None,Evening
2016-03-23,Wednesday,No,Female,1,1,7,5,Sunny,None,Normal,None,Morning
2016-03-23,Wednesday,No,Male,3,1,7,4,Sunny,None,Normal,None,Morning
2016-03-23,Wednesday,No,Female,0,1,7,3,Sunny,None,Normal,None,Night
2016-03-23,Wednesday,No,Male,2,5,7,3,Sunny,None,Normal,None,Night
2016-03-24,Thursday,No,Female,1,3,7,6,Rainy,None,Normal,None,Evening
2016-03-24,Thursday,No,Male,1,0,7,4,Rainy,None,Normal,None,Evening
2016-03-24,Thursday,No,Female,3,3,7,3,Rainy,None,Normal,None,Morning
2016-03-24,Thursday,No,Male,1,4,7,4,Rainy,None,Normal,None,Morning
2016-03-24,Thursday,No,Female,2,1,7,4,Rainy,None,Normal,None,Night
2016-03-24,Thursday,No,Male,2,5,7,6,Rainy,None,Normal,None,Night
2016-03-25,Friday,Yes,Female,2,1,7,7,Cloudy,Good Friday,Normal,None,Evening
2016-03-25,Friday,Yes,Male,2,0,7,6,Cloudy,Good Friday,Normal,None,Evening
2016-03-25,Friday,Yes,Female,4,2,7,5,Cloudy,Good Friday,Normal,None,Morning
2016-03-25,Friday,Yes,Male,2,1,7,4,Cloudy,Good Friday,Normal,None,Morning
2016-03-25,Friday,Yes,Female,2,2,7,4,Cloudy,Good Friday,Normal,None,Night
2016-03-25,Friday,Yes,Male,3,0,7,6,Cloudy,Good Friday,Normal,None,Night
2016-03-26,Saturday,No,Female,2,1,7,2,Cloudy,None,Normal,None,Evening
2016-03-26,Saturday,No,Male,3,1,7,3,Cloudy,None,Normal,None,Evening
2016-03-26,Saturday,No,Female,1,0,7,2,Cloudy,None,Normal,None,Morning
2016-03-26,Saturday,No,Male,1,2,7,4,Cloudy,None,Normal,None,Morning
2016-03-26,Saturday,No,Female,0,1,7,4,Cloudy,None,Normal,None,Night
2016-03-26,Saturday,No,Male,2,3,7,2,Cloudy,None,Normal,None,Night
2016-03-27,Sunday,No,Female,1,1,7,3,Rainy,None,Reduced,None,Evening
2016-03-27,Sunday,No,Male,2,0,7,2,Rainy,None,Reduced,None,Evening
2016-03-27,Sunday,No,Female,2,1,7,6,Rainy,None,Reduced,None,Morning
2016-03-27,Sunday,No,Male,1,2,7,3,Rainy,None,Reduced,None,Morning
2016-03-27,Sunday,No,Female,5,2,7,2,Rainy,None,Reduced,None,Night
2016-03-27,Sunday,No,Male,0,2,7,2,Rainy,None,Reduced,None,Night
2016-03-28,Monday,No,Female,0,4,7,2,Sunny,None,Normal,None,Evening
2016-03-28,Monday,No,Male,2,2,7,2,Sunny,None,Normal,None,Evening
2016-03-28,Monday,No,Female,1,1,7,5,Sunny,None,Normal,None,Morning
2016-03-28,Monday,No,Male,2,1,7,4,Sunny,None,Normal,None,Morning
2016-03-28,Monday,No,Female,1,1,7,4,Sunny,None,Normal,None,Night
2016-03-28,Monday,No,Male,2,0,7,5,Sunny,None,Normal,None,Night
2016-03-29,Tuesday,No,Female,2,1,7,4,Sunny,None,Normal,None,Evening
2016-03-29,Tuesday,No,Male,4,0,7,3,Sunny,None,Normal,None,Evening
2016-03-29,Tuesday,No,Female,2,0,7,4,Sunny,None,Normal,None,Morning
2016-03-29,Tuesday,No,Male,0,3,7,5,Sunny,None,Normal,None,Morning
2016-03-29,Tuesday,No,Female,2,1,7,3,Sunny,None,Normal,None,Night
2016-03-29,Tuesday,No,Male,0,3,7,4,Sunny,None,Normal,None,Night
2016-03-30,Wednesday,No,Female,3,1,7,0,Sunny,None,Normal,None,Evening
2016-03-30,Wednesday,No,Male,4,1,7,3,Sunny,None,Normal,None,Evening
2016-03-30,Wednesday,No,Female,3,2,7,5,Sunny,None,Normal,None,Morning
2016-03-30,Wednesday,No,Male,2,0,7,4,Sunny,None,Normal,None,Morning
2016-03-30,Wednesday,No,Female,2,0,7,3,Sunny,None,Normal,None,Night
2016-03-30,Wednesday,No,Male,3,0,7,3,Sunny,None,Normal,None,Night
2016-03-31,Thursday,No,Female,3,1,7,4,Sunny,None,Normal,None,Evening
2016-03-31,Thursday,No,Male,4,1,7,5,Sunny,None,Normal,None,Evening
2016-03-31,Thursday,No,Female,2,1,7,5,Sunny,None,Normal,None,Morning
2016-03-31,Thursday,No,Male,0,1,7,2,Sunny,None,Normal,None,Morning
2016-03-31,Thursday,No,Female,1,1,7,6,Sunny,None,Normal,None,Night
2016-03-31,Thursday,No,Male,4,1,7,3,Sunny,None,Normal,None,Night
2016-04-01,Friday,No,Female,1,1,7,2,Sunny,None,Normal,None,Evening
2016-04-01,Friday,No,Male,2,0,7,3,Sunny,None,Normal,None,Evening
2016-04-01,Friday,No,Female,1,2,7,2,Sunny,None,Normal,None,Morning
2016-04-01,Friday,No,Male,1,2,7,2,Sunny,None,Normal,None,Morning
2016-04-01,Friday,No,Female,0,1,7,3,Sunny,None,Normal,None,Night
2016-04-01,Friday,No,Male,1,2,7,1,Sunny,None,Normal,None,Night
2016-04-02,Saturday,No,Female,1,1,7,2,Cloudy,None,Normal,None,Evening
2016-04-02,Saturday,No,Male,0,1,7,4,Cloudy,None,Normal,None,Evening
2016-04-02,Saturday,No,Female,3,1,7,5,Cloudy,None,Normal,None,Morning
2016-04-02,Saturday,No,Male,3,0,7,5,Cloudy,None,Normal,None,Morning
2016-04-02,Saturday,No,Female,5,0,7,4,Cloudy,None,Normal,None,Night
2016-04-02,Saturday,No,Male,2,2,7,3,Cloudy,None,Normal,None,Night
2016-04-03,Sunday,No,Female,2,0,7,1,Sunny,None,Normal,None,Evening
2016-04-03,Sunday,No,Male,1,2,7,5,Sunny,None,Normal,None,Evening
2016-04-03,Sunday,No,Female,2,1,7,6,Sunny,None,Normal,None,Morning
2016-04-03,Sunday,No,Male,1,0,7,4,Sunny,None,Normal,None,Morning
2016-04-03,Sunday,No,Female,2,0,7,4,Sunny,None,Normal,None,Night
2016-04-03,Sunday,No,Male,2,4,7,4,Sunny,None,Normal,None,Night
2016-04-04,Monday,No,Female,0,3,7,3,Rainy,None,Normal,DengueAlert,Evening
2016-04-04,Monday,No,Male,0,1,7,2,Rainy,None,Normal,DengueAlert,Evening
2016-04-04,Monday,No,Female,2,5,7,1,Rainy,None,Normal,DengueAlert,Morning
2016-04-04,Monday,No,Male,1,1,7,3,Rainy,None,Normal,DengueAlert,Morning
2016-04-04,Monday,No,Female,1,1,7,2,Rainy,None,Normal,DengueAlert,Night
2016-04-04,Monday,No,Male,2,1,7,2,Rainy,None,Normal,DengueAlert,Night
2016-04-05,Tuesday,No,Female,2,1,7,3,Sunny,None,Normal,None,Evening
2016-04-05,Tuesday,No,Male,5,1,7,2,Sunny,None,Normal,None,Evening
2016-04-05,Tuesday,No,Female,2,3,7,3,Sunny,None,Normal,None,Morning
2016-04-05,Tuesday,No,Male,3,3,7,1,Sunny,None,Normal,None,Morning
2016-04-05,Tuesday,No,Female,3,1,7,1,Sunny,None,Normal,None,Night
2016-04-05,Tuesday,No,Male,3,3,7,4,Sunny,None,Normal,None,Night
2016-04-06,Wednesday,No,Female,2,1,7,2,Cloudy,None,Normal,None,Evening
2016-04-06,Wednesday,No,Male,1,2,7,4,Cloudy,None,Normal,None,Evening
2016-04-06,Wednesday,No,Female,1,1,7,2,Cloudy,None,Normal,None,Morning
2016-04-06,Wednesday,No,Male,1,1,7,4,Cloudy,None,Normal,None,Morning
2016-04-06,Wednesday,No,Female,0,3,7,3,Cloudy,None,Normal,None,Night
2016-04-06,Wednesday,No,Male,0,1,7,3,Cloudy,None,Normal,None,Night
2016-04-07,Thursday,No,Female,2,1,7,4,Cloudy,None,Normal,None,Evening
2016-04-07,Thursday,No,Male,2,0,7,1,Cloudy,None,Normal,None,Evening
2016-04-07,Thursday,No,Female,1,2,7,4,Cloudy,None,Normal,None,Morning
2016-04-07,Thursday,No,Male,3,1,7,2,Cloudy,None,Normal,None,Morning
2016-04-07,Thursday,No,Female,0,4,7,3,Cloudy,None,Normal,None,Night
2016-04-07,Thursday,No,Male,3,2,7,0,Cloudy,None,Normal,None,Night
2016-04-08,Friday,No,Female,1,2,7,1,Rainy,None,Normal,DengueAlert,Evening
2016-04-08,Friday,No,Male,1,2,7,3,Rainy,None,Normal,DengueAlert,Evening
2016-04-08,Friday,No,Female,0,0,7,1,Rainy,None,Normal,DengueAlert,Morning
2016-04-08,Friday,No,Male,3,0,7,3,Rainy,None,Normal,DengueAlert,Morning
2016-04-08,Friday,No,Female,1,2,7,4,Rainy,None,Normal,DengueAlert,Night
2016-04-08,Friday,No,Male,1,2,7,5,Rainy,None,Normal,DengueAlert,Night
2016-04-09,Saturday,No,Female,2,2,7,3,Rainy,None,Normal,DengueAlert,Evening
2016-04-09,Saturday,No,Male,4,2,7,5,Rainy,None,Normal,DengueAlert,Evening
2016-04-09,Saturday,No,Female,3,2,7,2,Rainy,None,Normal,DengueAlert,Morning
2016-04-09,Saturday,No,Male,2,1,7,6,Rainy,None,Normal,DengueAlert,Morning
2016-04-09,Saturday,No,Female,2,2,7,4,Rainy,None,Normal,DengueAlert,Night
2016-04-09,Saturday,No,Male,2,3,7,3,Rainy,None,Normal,DengueAlert,Night
2016-04-10,Sunday,No,Female,0,0,7,4,Cloudy,None,Normal,None,Evening
2016-04-10,Sunday,No,Male,3,1,7,4,Cloudy,None,Normal,None,Evening
2016-04-10,Sunday,No,Female,1,2,7,4,Cloudy,None,Normal,None,Morning
2016-04-10,Sunday,No,Male,0,1,7,5,Cloudy,None,Normal,None,Morning
2016-04-10,Sunday,No,Female,5,1,7,4,Cloudy,None,Normal,None,Night
2016-04-10,Sunday,No,Male,1,1,7,3,Cloudy,None,Normal,None,Night
2016-04-11,Monday,No,Female,1,1,7,4,Rainy,None,Reduced,DengueAlert,Evening
2016-04-11,Monday,No,Male,3,1,7,4,Rainy,None,Reduced,DengueAlert,Evening
2016-04-11,Monday,No,Female,1,1,7,2,Rainy,None,Reduced,DengueAlert,Morning
2016-04-11,Monday,No,Male,0,1,7,1,Rainy,None,Reduced,DengueAlert,Morning
2016-04-11,Monday,No,Female,3,0,7,6,Rainy,None,Reduced,DengueAlert,Night
2016-04-11,Monday,No,Male,1,2,7,2,Rainy,None,Reduced,DengueAlert,Night
2016-04-12,Tuesday,No,Female,6,0,7,6,Rainy,None,Reduced,DengueAlert,Evening
2016-04-12,Tuesday,No,Male,1,1,7,2,Rainy,None,Reduced,DengueAlert,Evening
2016-04-12,Tuesday,No,Female,2,0,7,3,Rainy,None,Reduced,DengueAlert,Morning
2016-04-12,Tuesday,No,Male,4,2,7,4,Rainy,None,Reduced,DengueAlert,Morning
2016-04-12,Tuesday,No,Female,1,1,7,5,Rainy,None,Reduced,DengueAlert,Night
2016-04-12,Tuesday,No,Male,0,2,7,2,Rainy,None,Reduced,DengueAlert,Night
2016-04-13,Wednesday,Yes,Female,1,3,7,1,Rainy,Day prior to Sinhala and Tamil New Year Day,Normal,DengueAlert,Evening
2016-04-13,Wednesday,Yes,Male,5,4,7,4,Rainy,Day prior to Sinhala and Tamil New Year Day,Normal,DengueAlert,Evening
2016-04-13,Wednesday,Yes,Female,1,0,7,3,Rainy,Day prior to Sinhala and Tamil New Year Day,Normal,DengueAlert,Morning
2016-04-13,Wednesday,Yes,Male,3,1,7,3,Rainy,Day prior to Sinhala and Tamil New Year Day,Normal,DengueAlert,Morning
2016-04-13,Wednesday,Yes,Female,0,0,7,2,Rainy,Day prior to Sinhala and Tamil New Year Day,Normal,DengueAlert,Night
2016-04-13,Wednesday,Yes,Male,1,2,7,3,Rainy,Day prior to Sinhala and Tamil New Year Day,Normal,DengueAlert,Night
2016-04-14,Thursday,Yes,Female,0,0,7,3,Rainy,Sinhala and Tamil New Year Day,Normal,DengueAlert,Evening
2016-04-14,Thursday,Yes,Male,3,2,7,4,Rainy,Sinhala and Tamil New Year Day,Normal,DengueAlert,Evening
2016-04-14,Thursday,Yes,Female,0,3,7,3,Rainy,Sinhala and Tamil New Year Day,Normal,DengueAlert,Morning
2016-04-14,Thursday,Yes,Male,0,2,7,4,Rainy,Sinhala and Tamil New Year Day,Normal,DengueAlert,Morning
2016-04-14,Thursday,Yes,Female,0,1,7,4,Rainy,Sinhala and Tamil New Year Day,Normal,DengueAlert,Night
2016-04-14,Thursday,Yes,Male,1,2,7,5,Rainy,Sinhala and Tamil New Year Day,Normal,DengueAlert,Night
2016-04-15,Friday,No,Female,2,0,7,1,Cloudy,None,Normal,None,Evening
2016-04-15,Friday,No,Male,0,1,7,3,Cloudy,None,Normal,None,Evening
2016-04-15,Friday,No,Female,1,1,7,3,Cloudy,None,Normal,None,Morning
